File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,331,11943,23. Engine Parameters,Reverb,Legacy Reverb,,$ENGINE_PAR_RV_COLOUR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,331,11944,23. Engine Parameters,Reverb,Legacy Reverb,,$ENGINE_PAR_RV_STEREO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,331,11945,23. Engine Parameters,Reverb,Legacy Reverb,,$ENGINE_PAR_RV_DAMPING,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11952,23. Engine Parameters,Modulation,Legacy Chorus,,$ENGINE_PAR_CH_DEPTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11953,23. Engine Parameters,Modulation,Legacy Chorus,,$ENGINE_PAR_CH_SPEED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11954,23. Engine Parameters,Modulation,Legacy Chorus,,$ENGINE_PAR_CH_SPEED_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11955,23. Engine Parameters,Modulation,Legacy Chorus,,$ENGINE_PAR_CH_PHASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11959,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_DEPTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11960,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_SPEED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11961,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_SPEED_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11962,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_PHASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11963,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_FEEDBACK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11964,23. Engine Parameters,Modulation,Legacy Flanger,,$ENGINE_PAR_FL_COLOR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11968,23. Engine Parameters,Modulation,Legacy Phaser,,$ENGINE_PAR_PH_DEPTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11969,23. Engine Parameters,Modulation,Legacy Phaser,,$ENGINE_PAR_PH_SPEED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11970,23. Engine Parameters,Modulation,Legacy Phaser,,$ENGINE_PAR_PH_SPEED_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11971,23. Engine Parameters,Modulation,Legacy Phaser,,$ENGINE_PAR_PH_PHASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11972,23. Engine Parameters,Modulation,Legacy Phaser,,$ENGINE_PAR_PH_FEEDBACK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,332,11978,23. Engine Parameters,Utilities,Gainer,,$ENGINE_PAR_GN_GAIN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,11983,23. Engine Parameters,Modulation,,,$ENGINE_PAR_MOD_TARGET_INTENSITY,,,"The intensity slider of a modulation assignment. This controls the modulation amount in the positive
range only. In order to apply a negative modulation amount, Invert button needs to be toggled (see
below).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,11990,23. Engine Parameters,Modulation,,,$ENGINE_PAR_MOD_TARGET_MP_INTENSITY,,,"The intensity slider of a modulation assignment, including both negative and positive ranges
(bipolar) - no modulation is at engine parameter value of 500000, maximum modulation amount
is at value 1000000, maximum inverted modulation amount is at value 0.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,11997,23. Engine Parameters,Modulation,,,$MOD_TARGET_INVERT_SOURCE,,,The Invert button of a modulation assignment.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12002,23. Engine Parameters,Modulation,,,$ENGINE_PAR_INTMOD_BYPASS,,,"The bypass button of an internal modulator, e.g. AHDSR envelope, LFO, Step Modulator...",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12007,23. Engine Parameters,Modulation,,,$ENGINE_PAR_INTMOD_RETRIGGER,,,"The Retrigger button of an internal modulator. This restarts the envelope or the phase of an LFO or
the Step Modulator every time a note is received.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12014,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_ATK_CURVE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12015,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_ATTACK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12016,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_ATTACK_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12017,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_HOLD,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12018,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_HOLD_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12019,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_DECAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12020,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_DECAY_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12021,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_SUSTAIN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12022,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_RELEASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12023,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_RELEASE_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12024,23. Engine Parameters,Modulation,AHDSR,,$ENGINE_PAR_ENV_AHD,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12028,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_DECAY1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12029,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_DECAY1_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12030,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_BREAK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12031,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_DECAY2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12032,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_DECAY2_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,333,12033,23. Engine Parameters,Modulation,DBD,,$ENGINE_PAR_ENV_DBD_EASY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12039,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_LOOP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12040,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_ONESHOT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12041,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_NUM_STAGES,,3 ... 31,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12042,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_LOOP_START,,1 ... 30,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12043,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_LOOP_END,,2 ... 31,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12044,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_STAGE_TIME,,1000000 is one second,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12045,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_STAGE_LEVEL,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12046,23. Engine Parameters,Modulation,Flexible Envelope,,$ENGINE_PAR_FLEXENV_STAGE_SLOPE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12050,23. Engine Parameters,Modulation,Envelope Follower,,$ENGINE_PAR_ENVF_ATTACK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12051,23. Engine Parameters,Modulation,Envelope Follower,,$ENGINE_PAR_ENVF_RELEASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12052,23. Engine Parameters,Modulation,Envelope Follower,,$ENGINE_PAR_ENVF_GAIN_BOOST,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12053,23. Engine Parameters,Modulation,Envelope Follower,,$ENGINE_PAR_ENVF_ADAPTION,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12058,23. Engine Parameters,Modulation,LFO,For all LFOs,$ENGINE_PAR_INTMOD_FREQUENCY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12075,23. Engine Parameters,Modulation,Step Modulator,,$ENGINE_PAR_INTMOD_FREQUENCY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12059,23. Engine Parameters,Modulation,LFO,For all LFOs,$ENGINE_PAR_INTMOD_FREQUENCY_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12076,23. Engine Parameters,Modulation,Step Modulator,,$ENGINE_PAR_INTMOD_FREQUENCY_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12060,23. Engine Parameters,Modulation,LFO,For all LFOs,$ENGINE_PAR_LFO_DELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12061,23. Engine Parameters,Modulation,LFO,For all LFOs,$ENGINE_PAR_LFO_DELAY_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12062,23. Engine Parameters,Modulation,LFO,For all LFOs,$ENGINE_PAR_LFO_PHASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12064,23. Engine Parameters,Modulation,LFO,For Rectangle and Multi LFOs,$ENGINE_PAR_INTMOD_PULSEWIDTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12066,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_SINE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12067,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_RECT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12068,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_TRI,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12069,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_SAW,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12070,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_RAND,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12071,23. Engine Parameters,Modulation,LFO,For Multi LFOs,$ENGINE_PAR_LFO_NORMALIZE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12077,23. Engine Parameters,Modulation,Step Modulator,,$ENGINE_PAR_STEPSEQ_NUM_STEPS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12078,23. Engine Parameters,Modulation,Step Modulator,,$ENGINE_PAR_STEPSEQ_ONESHOT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,334,12079,23. Engine Parameters,Modulation,Step Modulator,,$ENGINE_PAR_STEPSEQ_STEP_VALUE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,335,12085,23. Engine Parameters,Modulation,Glide,,$ENGINE_PAR_GLIDE_COEF,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,335,12086,23. Engine Parameters,Modulation,Glide,,$ENGINE_PAR_GLIDE_COEF_UNIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12091,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_EFFECT_TYPE,,,"Used to query the type of an effect loaded in Group FX, Instrument Bus FX, Insert FX or Main FX
chains.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12139,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_EFFECT_TYPE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12095,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_NONE,,Empty slot,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12174,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_NONE,,Empty slot,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12096,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_FILTER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12097,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SOLID_GEQ,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12098,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_COMPRESSOR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12099,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_FB_COMP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12100,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_LIMITER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12101,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_BUS_COMP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12102,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SUPERGT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12103,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TRANS_MASTER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12104,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TRANSLIM,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12105,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_ACBOX,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12106,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_BASSINVADER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12107,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_BASSPRO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12108,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_CABINET,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12109,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_EP_PREAMPS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12110,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_HOTSOLO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12111,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_JUMP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12112,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SUPERFAST100,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12113,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TWANG,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12114,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_VAN51,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12115,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_BIGFUZZ,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12116,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_CAT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12117,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_CHAINSAW,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12118,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_CRYWAH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12119,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_DIRT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12120,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_DISTORTION,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12121,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_DSTORTION,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12122,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_FUZZ,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12123,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_KOLOR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12124,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SHAPER,,Saturation,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12125,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SKREAMER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12126,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_SKREAMERDLX,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12127,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_BITE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12128,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_LOFI,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12129,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TAPE_SAT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12130,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_WOWFLUTTER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12131,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_PSYCHEDELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12175,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_PSYCHEDELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12132,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_REPLIKA,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12176,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_REPLIKA,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12133,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TWINDELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12177,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_TWINDELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,336,12134,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_DELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12178,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_DELAY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12140,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_IRC,,Convolution,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12179,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_IRC,,Convolution,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12141,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_PLATEREVERB,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12180,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_PLATEREVERB,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12142,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_RAUM,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12181,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_RAUM,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12143,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_REVERB2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12182,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_REVERB2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12144,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_REVERB,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12183,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_REVERB,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12145,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_CHORAL,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12146,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_FLAIR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12147,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_FREAK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12148,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_PHASIS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12149,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_RINGMOD,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12150,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_ROTATOR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12151,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_VIBRATO_CHORUS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12152,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_CHORUS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12184,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_CHORUS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12153,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_FLANGER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12185,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_FLANGER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12154,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_PHASER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12186,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_PHASER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12155,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_BEATMASHER,,,"EFFECT_TYPE_BEATSLICER
EFFECT_TYPE_GATER
EFFECT_TYPE_REVGRAIN
EFFECT_TYPE_TRANS_STRETCH",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12160,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_STEREO,,Stereo Modeller,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12161,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_STEREO_TUNE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12162,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_SURROUND_PANNER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12163,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_AET_FILTER,,Group FX chain only!,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12164,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_GAINER,,,,$EFFECT_TYPE_GAINER,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12187,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$EFFECT_TYPE_GAINER,,,,$EFFECT_TYPE_GAINER,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12165,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_INVERTER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,337,12166,23. Engine Parameters,Module Types and Subtypes,,,$EFFECT_TYPE_SEND_LEVELS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,338,12171,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_SEND_EFFECT_TYPE,,,Used to query the type of an effect loaded in Send FX chain.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12192,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_EFFECT_SUBTYPE,,,Used to query the filter or EQ subtype.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12195,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LP1POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12196,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_HP1POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12197,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_BP2POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12198,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LP2POLE,,,,,BUILT-IN
